tconst	averageRating	numVotes
tt3697090	7.4	5
tt9543146	6.1	11
tt1814809	8.0	75
tt0381541	7.5	6
tt0483721	8.7	9
tt3140278	2.1	37
tt2732140	5.3	190
tt0653749	6.2	17
tt0509041	8.3	39
tt0535564	7.9	31
tt6754748	7.9	210
tt0976768	8.1	10
tt0435316	7.8	12
tt0361960	7.0	168
tt1144960	6.6	14
tt0055633	6.9	1950
tt7576712	8.9	8
tt0057406	6.3	339
tt8926928	8.0	71
tt0595228	7.0	10
tt0808492	5.4	7
tt1046476	4.7	6
tt0911050	4.0	13
tt6377612	4.2	38
tt0186022	6.2	12
tt2231626	7.2	8
tt3834934	8.0	6
tt0020824	7.0	13
tt0171433	6.3	48608
tt5873966	9.2	6
tt0149581	6.1	186
tt0452038	6.9	104
tt5976860	7.4	65
tt7999736	8.7	7
tt4758586	10.0	6
tt0890467	4.6	5
tt11369014	8.8	6
tt4560442	7.1	35
tt1110925	8.0	35
tt0276385	6.6	80
tt6467156	3.9	7
tt7596422	8.5	13
tt1644769	6.5	13
tt0612376	7.7	24
tt0446233	8.3	551
tt0044536	6.0	40
tt3383614	3.5	8
tt1294702	6.4	14
tt0031447	7.1	45
tt1947589	6.8	5
tt9516050	7.9	18
tt5289140	8.5	26
tt10042186	7.3	1811
tt3325282	7.7	13
tt0751120	8.0	3952
tt5121128	8.1	9
tt0049765	5.7	153
tt1284718	6.0	5
tt1670392	3.5	140
tt6655160	7.6	5
tt4955458	8.4	25
tt0685630	7.7	526
tt1714642	5.9	8
tt0526432	7.3	58
tt2066722	6.7	26
tt0120451	6.0	222
tt5331230	6.7	11
tt1981633	6.6	26
tt0799921	8.0	5
tt1045237	6.2	10
tt5274050	6.6	24
tt0088957	6.0	13
tt0614314	8.6	16
tt0352078	6.3	481
tt7529330	9.1	18
tt3035692	7.8	13
tt1307224	6.0	2221
tt6342500	8.0	451
tt1706680	3.5	667
tt0071494	4.9	119
tt3100186	8.1	7
tt4136860	8.1	9
tt5239292	7.7	10
tt8169542	7.4	33
tt0247720	6.4	7
tt4437634	5.8	5
tt0342583	6.3	85
tt6038072	5.7	6
tt0005062	4.8	9
tt1472644	7.4	7
tt2584192	7.4	5
tt0887296	8.1	9
tt8102036	6.9	671
tt0199843	4.7	35
tt1099339	6.4	17
tt0406438	7.2	602
tt1045642	7.1	1408
tt2761150	4.0	34
tt4277200	8.3	7
tt0638128	6.7	9
tt1614214	6.2	6
tt2125471	5.5	6
tt0254626	5.6	379
tt1677082	6.1	880
tt0071911	6.0	51
tt2749444	5.1	11
tt0072877	5.0	230
tt2317414	6.5	623
tt0851716	6.0	6
tt0688513	5.9	7
tt1589563	8.8	233
tt0069718	5.1	1383
tt0808903	8.1	7
tt2229928	5.1	22
tt1455595	5.4	7
tt0081643	8.3	26
tt6443426	8.1	143
tt10346074	7.8	6
tt0672967	7.7	50
tt0260542	7.9	15
tt10048384	8.4	5
tt0439603	7.9	8
tt0262825	6.0	5
tt0277675	6.2	6
tt0120004	5.8	23325
tt1066315	7.4	9
tt1263301	8.5	971
tt5153918	6.7	9
tt4967056	9.2	5
tt0631312	7.1	125
tt4027210	7.9	67
tt1629757	7.2	29638
tt0651256	7.3	57
tt0061573	5.2	50
tt6843014	6.7	7
tt0849817	7.0	20
tt0696205	7.3	14
tt1335649	6.8	20
tt0022336	6.4	60
tt2306836	4.9	888
tt0976915	7.9	167
tt0720742	7.2	5
tt0697903	8.1	7
tt0155443	8.4	101
tt1273939	6.9	138
tt5247302	8.1	39
tt1571170	7.2	12
tt2920786	6.0	7
tt8613788	7.3	7
tt0299269	4.9	9
tt0516241	7.8	5
tt0758554	8.0	6
tt8862332	7.1	18
tt0815092	5.8	669
tt2363269	5.4	5
tt7082462	7.9	8
tt0044119	6.4	798
tt1944652	7.0	5
tt1887316	9.1	8
tt0193924	4.0	134
tt6063668	7.8	68
tt3914866	6.2	13
tt0333100	4.6	5
tt6487664	6.3	30
tt1133941	5.2	8
tt0491833	8.1	10
tt8991200	3.1	60
tt1486456	8.3	171
tt6453074	4.2	13
tt1722748	5.5	8
tt0341128	7.3	6
tt0732604	7.5	6
tt2403568	7.8	19
tt8773160	7.7	52
tt1590754	5.7	16
tt1364461	6.7	24
tt2200375	7.8	5
tt4441030	3.2	23
tt10275040	7.5	8
tt4747972	10.0	6
tt2610466	4.4	26
tt0463546	6.0	55
tt0311440	5.8	26
tt0609502	7.5	31
tt1664461	8.9	232
tt0180808	5.7	6
tt1297441	7.5	104
tt4524862	7.2	11
tt0053599	6.5	82
tt1692448	5.3	7
tt4059742	7.9	15
tt5887286	5.6	5
tt9759422	8.3	85
tt3004666	7.4	60
tt3141328	4.0	5
tt0952753	5.7	6
tt1721683	5.7	657
tt1296091	8.5	6
tt0647053	7.5	420
tt6135026	7.0	17
tt3152110	7.8	8
tt8172182	7.3	52
tt1602037	5.7	12
tt0941056	8.5	127
tt2503378	6.4	23
tt4441012	7.8	6
tt0502177	8.6	1366
tt4676644	8.5	56
tt0236302	5.3	6
tt0720571	8.9	7
tt0331732	8.5	655
tt0048367	7.9	12
tt3632296	6.5	17
tt1508923	4.6	5
tt0054871	7.6	58
tt3360148	7.9	63
tt1126591	6.4	73980
tt0265690	5.9	125
tt1326283	7.3	275
tt0119620	6.9	1492
tt1329112	5.7	9
tt1352263	8.2	79
tt0639193	8.2	13
tt6699074	8.3	6
tt8637950	6.2	26
tt0431503	7.2	461
tt0466393	7.7	6
tt0407362	8.7	145697
tt1721452	7.6	39
tt2625586	8.1	45
tt4472926	7.6	14
tt0144181	7.3	9
tt0518941	7.5	27
tt2064796	7.3	11
tt1677214	8.6	88
tt2844178	6.5	10
tt1272784	6.9	94
tt0638257	7.3	273
tt0396661	5.7	20
tt4649068	8.7	1788
tt0126265	7.3	24
tt0669823	6.1	7
tt0075763	5.8	102
tt0179668	6.8	238
tt2942194	6.5	94
tt0068341	6.5	2871
tt1321843	6.2	20
tt7298684	8.0	237
tt6228134	9.0	18
tt7825286	7.7	257
tt7037426	4.8	31
tt0040201	6.4	28
tt0539899	7.8	224
tt0837889	8.0	6
tt0000124	5.6	13
tt0026875	7.3	38
tt5747264	9.0	1107
tt0270532	5.0	5
tt0594316	7.5	80
tt1334173	7.5	194
tt0181033	5.1	8
tt0316423	7.7	10
tt0875149	7.5	344
tt7083884	8.7	7
tt1200259	8.6	26
tt8225918	8.9	10
tt4451836	8.1	16
tt1353850	7.6	16
tt1934422	8.1	8
tt6424700	6.6	24
tt8535848	3.0	11
tt7608062	7.0	6
tt9557786	4.0	5
tt11162278	6.8	5
tt2011018	6.2	5
tt7896362	6.2	8
tt2155987	8.3	14
tt10312486	8.4	14
tt0568639	5.4	26
tt0834367	4.4	62
tt0854647	4.5	28
tt2149360	5.8	3540
tt3592438	8.2	6
tt0082810	6.4	1172
tt6674222	5.3	18
tt6145436	7.8	12
tt1309177	6.3	72
tt0044134	7.1	346
tt8318528	6.8	5
tt1634782	7.9	97
tt9084506	8.5	10
tt0989935	6.9	7
tt0596761	6.8	5
tt5096498	6.5	8
tt0991924	7.4	7
tt3396736	3.6	10
tt5268806	8.1	14
tt0073981	7.6	61
tt6287630	8.6	11
tt0480493	6.9	316
tt0036958	8.3	7
tt10467676	8.1	779
tt1299964	7.2	18
tt1118071	7.7	17
tt0143353	7.6	744
tt2108293	8.2	67
tt1142872	6.0	9
tt1585426	7.5	271
tt7493726	7.0	32
tt9476198	6.6	5
tt2076787	7.3	181
tt0587860	5.9	8
tt0241576	7.6	7
tt1238122	5.9	26
tt1995241	7.3	15
tt0881638	7.6	8
tt0253837	4.7	16
tt0061894	5.2	197
tt5711138	5.5	1113
tt7597628	4.9	9
tt0526192	6.8	42
tt0783478	4.1	155
tt2382112	8.1	9
tt11056486	7.1	13
tt0819001	8.2	6
tt0506866	8.3	21
tt0229189	5.6	43
tt4612228	6.9	15
tt0697483	6.3	10
tt1020139	5.8	17
tt7392140	7.1	13
tt6329282	8.4	121
tt0536617	9.2	8
tt0979129	8.0	647
tt6296210	7.2	146
tt0315292	6.6	23
tt0304693	6.7	9
tt0164962	5.9	576
tt0042340	6.4	437
tt0401353	6.6	16
tt3589726	3.9	51
tt0292093	5.8	16
tt0762436	8.2	38
tt0052087	6.7	23
tt0124621	6.9	739
tt0552736	6.2	9
tt1438261	2.1	13
tt5888018	8.4	8
tt1501156	7.2	16
tt0027868	6.4	60
tt10028158	7.1	7
tt0199729	7.1	41
tt2952010	10.0	8
tt0659824	7.8	6
tt6857378	8.6	12
tt4528966	6.7	6
tt0168658	6.6	16
tt4721590	10.0	6
tt4197700	1.0	5
tt10957624	8.1	7
tt0547108	7.0	70
tt1104712	5.5	134
tt1370206	6.8	5
tt0587110	8.8	17
tt0506032	6.0	5
tt9867002	6.6	5
tt5775794	6.4	7
tt1995265	5.5	16
tt2410564	8.4	20
tt0574969	8.0	7
tt1311346	6.5	15
tt1211242	6.1	8
tt1187731	7.8	8
tt10998958	5.6	7
tt1505494	8.1	57
tt0116839	2.5	8765
tt2224384	5.8	8
tt4767880	6.6	29
tt10287616	6.0	56
tt0507181	5.3	13
tt0031156	7.1	17
tt4056784	8.1	265
tt0372841	7.0	7
tt0022180	5.6	173
tt2280826	7.5	35
tt1155178	10.0	7
tt0812743	7.5	8
tt0237688	6.4	19
tt7798472	6.0	8
tt5444228	9.2	8
tt1590415	7.8	318
tt0387823	5.6	255
tt0050743	6.0	84
tt3267490	8.7	12
tt1420831	8.0	45
tt6481958	8.6	747
tt0582667	7.6	28
tt0476536	9.4	11
tt0131860	7.2	12
tt0522772	6.6	84
tt5822522	8.3	78
tt0390475	7.3	6
tt1266991	7.4	22
tt5324846	6.8	9
tt1881937	7.4	8
tt1669705	4.7	23
tt0321922	3.9	12
tt1836871	7.0	12
tt3032314	5.7	10
tt0354226	7.0	494
tt5114276	8.0	121
tt0174472	6.0	5
tt0006157	3.9	14
tt0399394	5.8	6
tt1301506	8.6	5
tt5700764	8.6	5
tt0439156	6.0	7
tt1663939	7.2	8
tt0265645	7.0	9
tt1131229	7.6	83
tt2192059	5.8	11
tt0560185	6.6	17
tt2325871	9.0	8
tt6609842	6.7	123
tt1274530	6.8	6
tt1408495	9.6	1821
tt1609489	6.3	11
tt5264246	8.2	616
tt1796203	8.0	309
tt5995730	7.8	8
tt1943284	7.8	18
tt1014799	7.2	150
tt7349426	6.5	24
tt8102402	6.9	21
tt0415438	7.1	40
tt3395452	7.1	89
tt2125837	4.8	5
tt4652758	6.6	12
tt1699717	8.9	16
tt1319722	5.6	3035
tt0979672	6.8	14
tt0183124	4.6	7
tt0238738	9.0	545
tt0503362	7.0	34
tt2113015	6.8	36
tt0021814	7.5	43231
tt0870226	8.6	5
tt1024144	7.6	5
tt0638461	8.2	283
tt3866842	8.0	25948
tt1092514	7.5	11
tt5157290	6.0	723
tt0670297	8.5	49
tt0677383	7.9	56
tt0449149	5.2	21
tt2141491	8.7	15
tt0070987	7.8	8
tt0012940	5.9	65
tt0206611	6.2	8
tt1782472	4.3	84
tt7334966	8.4	83
tt0433936	6.3	239
tt3035836	5.9	20
tt0182266	3.8	59
tt0216886	6.9	59
tt4371256	9.1	2680
tt3780784	8.0	6
tt0040315	6.9	131
tt9015656	7.5	34
tt1008016	5.6	7
tt0124612	5.8	36
tt0506395	7.3	10
tt5342576	9.8	13
tt0108877	8.4	35
tt1719652	6.3	25
tt0397498	7.0	9
tt0883423	7.7	7
tt1616110	8.4	37
tt1584019	5.2	8
tt0818590	6.6	8
tt0743302	7.4	36
tt0346990	6.4	5
tt7790894	4.6	314
tt1723621	5.0	8
tt2401096	4.7	382
tt1674658	8.4	8
tt0282649	5.8	6
tt1698061	7.9	8
tt6680372	7.5	27
tt0612070	8.5	67
tt0123343	7.3	210
tt0952765	6.0	6
tt2062978	5.1	51
tt0519622	7.7	833
tt8741420	7.4	258
tt0184096	7.8	12
tt1553731	8.7	40
tt5776100	7.8	129
tt1504276	8.8	8
tt0597574	7.5	45
tt0652669	6.5	6
tt5302892	8.6	9
tt0335752	7.2	67
tt3459088	7.4	147
tt0582907	8.0	28
tt1846030	4.1	7
tt7577876	6.3	49
tt0107851	6.6	298
tt1329943	7.6	14
tt8328656	8.9	8
tt1806763	4.6	154
tt0185113	7.5	82
tt2082967	8.4	935
tt0080503	5.8	4609
tt0086482	6.1	119
tt0796810	7.6	76
tt0292006	7.5	20
tt0068137	7.0	120
tt0428749	7.2	31
tt4600786	6.7	14
tt3073630	6.1	8
tt3720358	6.5	8
tt0057688	6.0	194
tt1003741	5.7	13
tt0162199	8.1	53
tt1757380	8.4	7
tt0236167	6.7	474
tt0065152	7.5	2134
tt2076235	8.0	6
tt2291368	7.2	5
tt2126512	7.7	47
tt5173574	6.9	58
tt0085078	7.2	56
tt0370447	7.0	13
tt6484700	7.8	27
tt0519367	7.7	19
tt1067626	7.3	45
tt2954944	6.2	8
tt1248742	8.4	2142
tt0552718	5.8	8
tt0841648	8.0	5
tt0407188	9.0	17
tt8196836	7.8	10
tt0039931	7.1	1968
tt2056996	6.4	8
tt0472588	7.9	92
tt0106129	6.5	92
tt0088930	7.3	73511
tt4943998	7.5	15305
tt0490018	3.0	9
tt5218922	6.7	24
tt1509499	8.8	5
tt0322711	6.5	8
tt0131389	7.7	15
tt1261435	9.0	9
tt0405997	5.4	7
tt2380591	7.9	9
tt0583963	8.1	72
tt3626374	8.2	9
tt2040634	7.4	392
tt0371626	7.7	9
tt0104686	8.8	13
tt2177833	7.6	30
tt0555106	7.5	199
tt1914226	3.9	14
tt1974439	3.1	8
tt1797550	7.7	73
tt0106387	7.2	52661
tt2335081	6.0	6
tt5222846	8.5	6
tt1809340	6.9	25
tt0677773	8.2	34
tt6439892	8.5	678
tt1538986	5.2	5
tt6744236	8.8	11
tt0219946	6.7	21
tt1900843	5.3	7
tt0773341	7.7	6
tt4698934	8.7	7
tt1641817	6.6	10
tt2980552	6.5	16
tt0808423	7.8	26
tt1516186	7.5	8
tt0512632	6.7	30
tt0078742	6.1	214
tt1101643	4.8	6
tt5690612	7.8	141
tt0400627	5.0	5
tt0312403	6.4	646
tt1050616	8.7	10
tt1687216	5.3	7
tt0379246	5.8	34
tt4186192	5.1	9
tt0688657	7.2	17
tt9000062	6.4	152
tt7727480	6.1	31
tt8448200	8.6	9
tt0089341	5.9	67
tt7005920	8.6	71
tt5654732	6.0	8
tt1639075	6.9	753
tt0106828	5.2	15
tt0636592	6.8	21
tt0074752	8.1	14
tt7637498	8.7	42
tt4840606	8.2	18
tt8033588	6.2	92
tt8632844	7.3	193
tt1042642	6.1	9
tt0237478	5.6	48
tt0013342	6.7	66
tt0826009	7.8	178
tt2381455	8.2	13
tt0117814	4.5	455
tt2769982	7.6	20
tt4419562	7.4	5
tt5213102	7.7	6
tt10050316	8.4	31
tt3611224	9.4	65
tt0581857	7.9	11
tt6007712	6.9	7
tt7224278	8.3	7
tt1756693	8.6	22
tt9284426	6.4	7
tt2443078	4.4	5
tt0463534	7.4	9
tt2148760	5.9	29
tt4691980	8.0	9
tt1291042	7.9	8
tt0684760	7.3	35
tt0029020	6.9	118
tt0176626	7.4	98
tt8205464	7.9	7
tt4497928	6.4	7
tt9599408	7.6	227
tt4870534	8.5	33
tt2401225	5.0	922
tt2179471	8.1	12
tt1343926	2.3	18
tt0301180	4.4	28
tt1278103	5.7	23
tt1641169	6.5	152
tt3408922	6.5	6
tt1718521	6.8	20
tt0489049	6.6	55009
tt3593230	7.2	5
tt5339414	8.0	6
tt1329409	7.7	6
tt0464968	6.0	15
tt0722173	7.4	7
tt2387722	8.1	14
tt6403892	8.2	79
tt0025933	4.9	8
tt0894094	7.6	408
tt0614911	7.1	39
tt0081799	6.9	23
tt10026256	7.9	18
tt0306826	6.5	40
tt1204606	1.0	5
tt1912987	8.1	11
tt1960279	5.2	5
tt0278815	6.5	3324
tt0763465	8.0	242
tt0416416	1.7	90
tt4444780	9.5	10
tt3952108	4.7	2838
tt0755485	9.0	23
tt7937540	7.6	127
tt1212208	6.6	5
tt2558608	6.8	5
tt2242165	6.6	7
tt0657775	8.2	5
tt3858874	6.7	38
tt5919122	6.4	8
tt1819780	8.0	481
tt2156206	8.2	10
tt0120121	5.0	483
tt2247499	6.7	7
tt1340590	3.7	31
tt1939585	8.2	20
tt0665764	6.9	14
tt0059932	6.0	123
tt0005542	5.7	1317
tt2178418	6.4	9
tt0440998	7.1	13
tt0433333	8.7	9
tt7648532	5.7	18
tt6139994	8.7	7
tt0051274	8.2	15
tt0662638	7.9	39
tt1565890	9.2	6
tt8915636	6.3	10
tt5218892	8.0	20
tt1648576	7.9	44
tt7775396	6.8	10
tt0097276	6.6	1857
tt0395782	7.7	31
tt0678523	8.1	8
tt5186096	5.7	37
tt3269878	7.5	20
tt0098521	5.5	207
tt0881635	7.6	24
tt0869785	5.4	14
tt0997150	8.7	9
tt6331262	6.2	22
tt5654252	4.7	22
tt0307087	7.9	53
tt0624775	7.9	43
tt1756534	8.6	1653
tt3279244	9.1	39
tt2544586	6.6	23
tt0393328	6.5	8
tt0148219	5.5	8
tt0218926	7.3	34
tt6137498	7.9	36
tt4218568	6.6	8
tt0154807	6.2	48
tt0263089	6.8	85
tt0924343	6.7	23
tt0365557	8.5	11
tt2263210	6.0	618
tt0103882	7.4	4929
tt1466461	6.6	5
tt8655716	6.5	11
tt0157450	7.0	15
tt4159270	9.3	6
tt5206052	8.8	8
tt2600614	8.5	12
tt1641964	8.3	9
tt0762154	7.8	99
tt1304704	6.9	16
tt0201739	8.0	17
tt0312544	7.4	83
tt0888424	6.7	19
tt0148756	5.1	12
tt0069397	6.7	496
tt0597799	5.3	7
tt0288058	8.5	18
tt0028873	7.0	324
tt0041380	7.3	1434
tt0381676	5.9	31
tt8668382	9.0	7
tt0064696	6.0	124
tt7808852	7.9	50
tt0064153	7.2	274
tt0318415	8.1	17
tt1179034	6.5	108963
tt0092404	8.2	257
tt4805908	4.8	23
tt7286114	6.2	25
tt2557096	6.2	5
tt1928851	8.0	7
tt0383593	6.9	31
tt8436206	8.9	9
tt0196882	7.0	16
tt1127713	7.2	11
tt11090728	7.8	5
tt0980959	5.8	15
tt0784168	8.0	25
tt3898876	8.3	6
tt1546648	5.8	11
tt1396456	7.4	14
tt0594079	8.3	80
tt3280678	8.1	20
tt2062501	7.9	48
tt1146619	7.2	17
tt1273636	3.9	29
tt0971347	7.0	44
tt0445051	8.6	5
tt0694084	8.0	83
tt0558397	7.4	36
tt2069215	9.2	1275
tt5862422	8.3	9
tt2484184	7.5	27
tt3482854	3.8	5
tt9372212	8.4	7
tt8646884	5.7	10
tt6804986	5.0	109
tt2215708	7.7	6
tt6100268	6.2	5
tt0185110	8.1	115
tt3257902	5.8	6
tt0469072	7.7	74
tt1415182	7.0	66
tt2806246	8.0	9
tt0328576	8.2	60
tt6304550	5.9	11
tt0178372	6.0	50
tt4177498	3.4	327
tt0275830	8.0	7
tt0109171	6.3	35
tt0614398	8.4	11
tt0899194	6.0	28
tt0320194	7.6	1982
tt5495726	6.8	502
tt0319495	4.1	707
tt0566335	7.9	27
tt0222649	7.0	6
tt0171661	7.6	32
tt0290641	6.4	119
tt2471506	8.4	4703
tt0131530	5.4	28
tt11285680	9.2	8
tt1838458	5.9	69
tt1423927	6.2	648
tt1057648	5.3	7
tt0577573	5.2	6
tt1111399	7.3	6
tt3895354	6.7	69
tt2117770	6.2	5
tt1758733	6.8	6
tt1332664	7.1	7
tt0578599	7.2	33
tt2734948	8.4	109
tt7119824	6.8	5
tt3467314	8.6	5
tt0449104	3.0	12
tt0285778	7.4	19
tt11271484	8.6	37
tt7552850	6.8	25
tt0455404	7.8	56
tt1193695	8.0	10
tt0385723	6.6	33
tt6365228	7.7	14
tt6314678	7.5	711
tt1502962	3.4	5
tt11457664	7.8	9
tt5955494	6.6	82
tt8946548	7.4	5
tt0948358	7.8	6
tt6357224	1.7	6
tt0019927	8.4	5
tt0572071	8.8	5
tt2077540	7.8	9
tt0099235	4.4	413
tt0259225	7.6	44
tt2805946	6.9	8
tt1691452	3.7	1189
tt1592209	3.0	155
tt6172334	8.0	6
tt1702636	7.4	25
tt0286213	7.7	31
tt7029776	6.2	205
tt0667831	6.4	272
tt0313339	2.6	9
tt0050566	5.3	7
tt0090280	5.9	13
tt1683847	8.1	1111
tt1068172	8.7	31
tt0691969	9.1	35
tt0713782	8.0	6
tt6511676	4.5	187
tt2706172	8.0	84
tt0616990	7.0	8
tt2332273	4.8	5
tt6203510	9.8	34
tt4493080	8.7	46
tt0114700	5.1	7
tt0046258	4.6	16
tt0366100	8.4	94
tt0359572	6.6	7
tt0074767	5.1	8
tt0888595	8.4	5
tt0678139	8.7	53
tt0125560	5.0	17
tt0082045	6.4	6875
tt0735007	8.3	42
tt4856674	6.1	118
tt0796813	5.0	117
tt0834961	3.1	219
tt0022786	6.8	159
tt0338929	7.8	12
tt6958262	8.8	24
tt1406026	8.1	10
tt0379342	6.8	30
tt2087872	7.8	17
tt1825732	2.3	9
tt3577954	6.3	10
tt0521890	7.5	18
tt0709114	7.6	758
tt0514024	3.9	20
tt0700681	5.9	13
tt0376588	6.9	89
tt9649292	8.8	16
tt2058511	7.3	31
tt3068296	9.2	16
tt2432140	8.1	13
tt1090354	5.2	5
tt5318240	6.0	8
tt2511076	4.6	25
tt1569361	6.9	259
tt0102943	7.1	18679
tt0277873	6.0	54
tt3484726	6.3	6
tt1170421	7.5	6
tt0238621	5.5	13
tt0053542	7.7	30
tt3025084	7.3	10
tt4108210	7.5	54
tt0727414	7.6	19
tt1909924	7.8	5
tt0080407	5.8	564
tt0707038	8.0	74
tt3904378	8.9	1559
tt2966386	8.6	16
tt0660106	7.0	5
tt4466284	8.1	8
tt2327563	3.7	128
tt1699357	7.1	7
tt0677500	6.8	29
tt10695514	9.2	51
tt0649240	7.8	95
tt0348463	7.4	14
tt9820988	7.3	32
tt5503484	5.3	15
tt0460342	5.6	589
tt1535962	3.4	214
tt2315623	9.0	9
tt5242856	8.1	11
tt5967116	9.0	5
tt0855388	7.5	39
tt0794434	8.4	8
tt6514124	5.0	6
tt4234666	7.0	6
tt8299622	6.8	160
tt1718263	6.7	23
tt0659005	6.2	5
tt2622874	5.5	1384
tt3446350	7.6	5
tt8718710	8.7	7
tt6820112	7.2	6
tt8507546	4.4	5
tt5969216	9.0	6
tt4132936	7.1	7
tt0807757	6.1	7
tt6480986	7.0	5
tt2260657	7.4	24
tt11542960	7.0	5
tt1309843	7.0	7
tt6196754	6.7	324
tt0371821	4.4	8
tt3243652	6.4	5
tt0108895	6.8	966
tt0376378	5.3	7
tt0838690	7.8	117
tt1844989	7.3	28
tt1378099	8.1	48
tt0599740	7.3	161
tt6445430	7.4	7
tt8996516	7.7	6
tt0092740	5.1	7
tt1980673	6.4	8
tt1450774	6.7	107
tt3148540	3.2	5
tt1207648	4.9	749
tt0069877	7.0	106
tt1098481	4.0	6
tt5318156	3.9	27
tt1214389	6.8	27
tt0041971	5.8	140
tt2983564	7.2	535
tt4861816	7.2	5
tt0175309	7.8	12
tt5520938	7.9	134
tt5775662	9.0	5
tt5674148	8.8	28
tt6370616	6.0	34
tt1772416	6.4	2056
tt1583773	6.7	9
tt0328570	3.9	23
tt0413284	7.2	12
tt0464122	7.3	53
tt6591032	8.6	10
tt1349191	8.1	11
tt0030760	6.1	136
tt1363114	6.1	10
tt0683104	8.1	36
tt6541688	6.4	5
tt0298408	6.4	15531
tt0204268	5.1	37
tt0543631	7.6	25
tt0224239	6.2	5
tt4283854	8.5	31
tt1733506	9.6	18
tt2669824	6.1	24
tt0352063	7.3	27
tt0671917	8.2	16
tt5833172	7.6	17
tt0275866	4.7	7
tt0919081	6.8	5
tt8114180	8.1	549
tt0446221	6.7	25
tt0555139	7.2	115
tt1103563	8.9	7
tt1819603	6.1	128
tt9472394	9.2	10
tt0833305	8.4	10
tt8457152	8.0	12
tt1969126	7.4	62
tt4832248	5.3	223
tt0391213	7.1	8
tt8234090	4.9	9
tt3909352	2.9	16
tt0156256	6.2	262
tt0411823	6.4	5
tt2767384	7.0	5
tt5154926	7.6	5
tt0264211	6.6	38
tt9244154	8.9	10
tt0552784	5.1	8
tt0092503	5.4	47
tt0817678	8.2	9
tt3814078	7.5	11
tt5526536	2.8	102
tt1290082	6.3	502
tt0099688	3.0	7
tt0095950	5.8	634
tt0084484	5.2	33
tt3500152	7.2	32
tt0698905	7.5	11
tt1924225	9.2	6
tt1683235	8.0	104
tt5702642	7.6	104
tt0011956	6.2	6
tt2227027	6.8	8
tt1070134	7.6	11
tt3020638	9.0	5
tt2123263	9.0	7
tt0919402	8.8	29
tt0978718	4.7	111
tt2044747	7.8	6
tt3849796	6.8	13
tt1828249	5.9	16
tt0108916	6.1	11
tt8042306	8.7	15
tt2140339	3.8	5
tt4685464	7.7	36
tt3588442	7.8	12
tt0064510	5.6	105
tt0787957	6.7	6
tt1481254	6.4	7
tt0480370	5.9	11
tt1189414	7.8	416
tt0085873	5.1	706
tt1680058	6.9	1914
tt6476654	9.2	5
tt10503856	5.1	183
tt10483462	5.9	8
tt5537018	6.3	7
tt9028268	8.6	75
tt0103729	4.7	182
tt8016788	8.2	5
tt0177493	3.2	5
tt0215764	5.3	211
tt8925086	6.5	10
tt2206252	5.0	9
tt10888630	6.5	32
tt1304050	4.1	10
tt1874689	4.5	45
tt4991284	8.5	24
tt3743344	7.6	1473
tt0386377	8.8	25
tt1800736	7.4	58
tt5830964	8.8	133
tt3275764	8.3	754
tt2404462	9.1	291
tt3274690	8.4	55
tt1904269	6.6	10
tt3807526	7.9	1580
tt0452167	8.7	9
tt2556166	5.9	7
tt8709188	6.6	5
tt0174157	6.6	15
tt1697005	7.0	5
tt6014270	7.8	5
tt5976422	9.4	16
tt0053533	8.0	132
tt0972274	7.1	40
tt0690946	8.8	5
tt1093879	7.5	196
tt6529292	8.0	10
tt0609244	8.5	151
tt3638584	8.9	1926
tt6047270	7.5	298
tt1997641	8.5	46
tt6066560	5.6	17
tt10579792	5.0	11
tt0857431	7.7	20
tt0226018	7.5	772
tt0769207	7.5	103
tt0139318	4.3	54
tt1975171	5.8	5
tt0066985	5.4	45
tt0236791	7.6	14
tt9176630	8.2	5
tt0824938	7.0	21
tt8334410	5.9	14
tt0945157	7.5	20
tt1448497	5.4	74
tt4157590	8.4	97
tt0874270	7.2	18
tt0072097	7.2	545
tt5180504	8.4	206475
tt4995742	8.3	11
tt8228276	1.0	5
tt0727390	6.8	13
tt0389662	6.2	66
tt0548872	5.3	6
tt1657609	6.1	12
tt0034222	5.6	50
tt0673855	8.5	22
tt2458954	5.2	9
tt6971360	8.1	342
tt0556570	8.4	10
tt2318254	7.2	13
tt1471846	5.2	159
tt0600010	7.1	18
tt1350091	7.2	99
tt1604476	8.0	12
tt3172522	5.3	7
tt0165571	7.9	13
tt0506926	7.2	103
tt6683534	6.9	9
tt9167816	5.0	7
tt1776043	4.9	7
tt3683326	7.1	8
tt0269182	6.6	78
tt0584419	7.5	6
tt1747432	9.7	35
tt0110962	7.1	24
tt0270373	1.0	9
tt2397181	8.3	20
tt0382267	7.2	5
tt0432649	5.9	12
tt5047454	7.6	48
tt0583033	8.3	383
tt2583652	6.5	11
tt0433300	8.3	32
tt2143957	8.3	222
tt0541792	6.5	22
tt2309788	7.6	5308
tt0463801	6.2	8
tt0030643	7.8	7663
tt0276271	9.0	6
tt0101002	6.4	118
tt1911829	8.7	41
tt0560053	6.4	38
tt0751450	6.9	321
tt1605100	6.3	9
tt0509965	7.1	7
tt4233196	7.0	109
tt8806262	8.6	2098
tt2417662	7.8	8
tt0189730	3.8	12
tt2379715	2.7	343
tt1076950	4.1	102
tt0371086	3.3	15
tt0970417	6.8	9
tt0332737	6.3	11
tt7006400	3.3	7
